1:0:19:306:C94:3:EB0000:0:0:0:	Nat Geo Wild HD DUT
1:0:1:778D:424:1:C00000:0:0:0:	NAT GEOGRAPH
1:0:19:70:D:85:C00000:0:0:0:	NatGeo HD
1:0:19:232A:442:1:C00000:0:0:0:	NATIONAL GEO
1:0:1:4E9B:CA4:3:EB0000:0:0:0:	National Geographic
1:0:1:4EAC:CA4:3:EB0000:0:0:0:	National Geographic HD
1:0:19:4E9C:CA4:3:EB0000:0:0:0:	National Geographic Wild
1:0:1:4EA1:CA4:3:EB0000:0:0:0:	Nature HD/History HD
1:0:19:1BFD:C88:3:EB0000:0:0:0:	Nautical HD
1:0:1:6E41:431:1:C00000:0:0:0:	NDR FS HH
1:0:19:2859:401:1:C00000:0:0:0:	NDR FS HH HD
1:0:1:6E40:431:1:C00000:0:0:0:	NDR FS MV
1:0:19:2858:401:1:C00000:0:0:0:	NDR FS MV HD
1:0:1:6E42:431:1:C00000:0:0:0:	NDR FS NDS
1:0:19:2857:401:1:C00000:0:0:0:	NDR FS NDS HD
1:0:1:6E43:431:1:C00000:0:0:0:	NDR FS SH
1:0:19:285A:401:1:C00000:0:0:0:	NDR FS SH HD
1:0:1:75FE:408:1:C00000:0:0:0:	NEOX
1:0:19:521C:C99:3:EB0000:0:0:0:	NET5 HD
1:0:19:7889:414:1:C00000:0:0:0:	NG WILD HD
1:0:16:13B9:C95:3:EB0000:0:0:0:	NGC
1:0:19:51E5:C96:3:EB0000:0:0:0:	NGC HD
1:0:1:139D:3EA:1:C00000:0:0:0:	NHK WORLD-JPN
1:0:1:315A:459:1:C00000:0:0:0:	nice
1:0:1:313E:459:1:C00000:0:0:0:	nice temp
1:0:1:4A:5:85:C00000:0:0:0:	Nicer Dicer TV
1:0:1:7697:41E:1:C00000:0:0:0:	NICK JR
1:0:1:6FF5:42A:1:C00000:0:0:0:	Nick Jr 
1:0:16:36F0:C8C:3:EB0000:0:0:0:	Nick Jr Czech
1:0:1:6FF6:42A:1:C00000:0:0:0:	Nick Jr.
1:0:1:6FF7:42A:1:C00000:0:0:0:	Nick Jr..
1:0:1:6FF9:42A:1:C00000:0:0:0:	Nick Junior Global
1:0:1:7008:436:1:C00000:0:0:0:	NICK/MTV+
1:0:19:5273:41D:1:C00000:0:0:0:	NICK/MTV+ HD
1:0:1:772E:416:1:C00000:0:0:0:	NICKELODEON
1:0:1:4E3E:C85:3:EB0000:0:0:0:	Nickelodeon
1:0:16:36FA:C8C:3:EB0000:0:0:0:	Nickelodeon
1:0:19:1F48:42E:1:C00000:0:0:0:	NICKELODEON
1:0:16:36F7:C8C:3:EB0000:0:0:0:	Nickelodeon / Spike
1:0:1:3D:7:85:C00000:0:0:0:	NICKELODEON AT
1:0:16:335C:C93:3:EB0000:0:0:0:	Nickelodeon CZ
1:0:1:6FEB:42A:1:C00000:0:0:0:	Nickelodeon HD
1:0:19:527D:41D:1:C00000:0:0:0:	NICKELODEON HD AT
1:0:1:6FF4:42A:1:C00000:0:0:0:	NICKELODEON Iberia
1:0:1:4E40:C85:3:EB0000:0:0:0:	Nickelodeon Junior
1:0:19:22D0:434:1:C00000:0:0:0:	NICKELODEON JUNIOR
1:0:19:1970:44E:1:C00000:0:0:0:	NICKELODEON TEEN
1:0:19:2010:430:1:C00000:0:0:0:	NICKELODEON+1
1:0:19:7820:428:1:C00000:0:0:0:	NICKELODEONHD
1:0:1:700A:436:1:C00000:0:0:0:	Nicktoons (S)
1:0:1:700B:436:1:C00000:0:0:0:	Nicktoons Turkey
1:0:1:6FFC:42A:1:C00000:0:0:0:	Nick_Jr.
1:0:1:7005:42A:1:C00000:0:0:0:	Nick_Jr..
1:0:19:1710:419:1:C00000:0:0:0:	Niederbayern HD
1:0:1:2F1D:441:1:C00000:0:0:0:	NITRO
1:0:1:332E:45B:1:C00000:0:0:0:	NITRO Austria
1:0:19:2EAF:411:1:C00000:0:0:0:	NITRO HD
1:0:16:132E:CA2:3:EB0000:0:0:0:	Noe TV
1:0:19:2207:44C:1:C00000:0:0:0:	NOLLYWOOD TV
1:0:19:24BD:43C:1:C00000:0:0:0:	NON STOP PEOPLE
1:0:1:7469:3F0:1:C00000:0:0:0:	NOVA
1:0:19:372C:C8E:3:EB0000:0:0:0:	Nova +1 HD
1:0:16:3722:C8E:3:EB0000:0:0:0:	Nova 2
1:0:19:3394:C89:3:EB0000:0:0:0:	Nova Action HD
1:0:19:3395:C89:3:EB0000:0:0:0:	Nova Cinema HD
1:0:16:3721:C8E:3:EB0000:0:0:0:	Nova Gold
1:0:19:3391:C89:3:EB0000:0:0:0:	Nova HD
1:0:16:339B:C89:3:EB0000:0:0:0:	Nova International
1:0:19:3393:C89:3:EB0000:0:0:0:	Nova Sport 1 HD
1:0:19:371E:C8E:3:EB0000:0:0:0:	Nova Sport 2 HD
1:0:19:19CA:444:1:C00000:0:0:0:	NOVELAS TV
1:0:16:177A:C82:3:EB0000:0:0:0:	NPO Feestdagen Specials
1:0:19:5225:C99:3:EB0000:0:0:0:	NPO1 HD
1:0:19:17C0:C82:3:EB0000:0:0:0:	NPO2 HD
1:0:19:5230:C99:3:EB0000:0:0:0:	NPO3 HD
1:0:19:2016:430:1:C00000:0:0:0:	NRJ 12
1:0:19:200C:430:1:C00000:0:0:0:	NRJ HITS
1:0:1:1418:403:1:C00000:0:0:0:	NTV Mir
1:0:1:4E26:C85:3:EB0000:0:0:0:	O2.TV
1:0:19:1711:419:1:C00000:0:0:0:	Oberpfalz TV HD
1:0:16:1335:CA2:3:EB0000:0:0:0:	OCKO STAR
1:0:1:1451:C98:3:EB0000:0:0:0:	Ocko TV
1:0:19:24BC:43C:1:C00000:0:0:0:	OCS CHOC
1:0:19:226D:438:1:C00000:0:0:0:	OCS CITY
1:0:19:19CC:444:1:C00000:0:0:0:	OCS GEANTS
1:0:19:226E:438:1:C00000:0:0:0:	OCS MAX
1:0:19:3402:3ED:1:C00000:0:0:0:	oe24.TV HD
1:0:1:4E93:C86:3:EB0000:0:0:0:	OK KANAL
1:0:19:1F4E:42E:1:C00000:0:0:0:	OL TV
1:0:16:5268:C99:3:EB0000:0:0:0:	Omroep Brabant Televisie
1:0:16:5269:C99:3:EB0000:0:0:0:	Omroep Zeeland Televisie
1:0:16:524D:C99:3:EB0000:0:0:0:	Omrop Fryslan Televisie
1:0:1:7032:41B:1:C00000:0:0:0:	ONE
1:0:19:2888:40F:1:C00000:0:0:0:	ONE HD
1:0:16:17B3:C82:3:EB0000:0:0:0:	ONS
1:0:19:26B5:43E:1:C00000:0:0:0:	ONZEO
1:0:1:332D:45B:1:C00000:0:0:0:	ORF III
1:0:19:33FC:3ED:1:C00000:0:0:0:	ORF III HD
1:0:1:33A5:3EB:1:C00000:0:0:0:	ORF SPORT+
1:0:19:33FD:3ED:1:C00000:0:0:0:	ORF SPORT+ HD
1:0:1:32C9:45D:1:C00000:0:0:0:	ORF1
1:0:19:132F:3EF:1:C00000:0:0:0:	ORF1 HD
1:0:1:32CA:45D:1:C00000:0:0:0:	ORF2
1:0:1:32CD:45D:1:C00000:0:0:0:	ORF2 B
1:0:1:32D3:45D:1:C00000:0:0:0:	ORF2 K
1:0:1:32CC:45D:1:C00000:0:0:0:	ORF2 N
1:0:1:32CE:45D:1:C00000:0:0:0:	ORF2 O
1:0:1:32CF:45D:1:C00000:0:0:0:	ORF2 S
1:0:1:32D2:45D:1:C00000:0:0:0:	ORF2 St
1:0:1:32D0:45D:1:C00000:0:0:0:	ORF2 T
1:0:1:32D1:45D:1:C00000:0:0:0:	ORF2 V
1:0:1:32CB:45D:1:C00000:0:0:0:	ORF2 W
1:0:19:33F7:3ED:1:C00000:0:0:0:	ORF2B HD
1:0:1:32D6:45D:1:C00000:0:0:0:	ORF2E
1:0:19:33F6:3ED:1:C00000:0:0:0:	ORF2K HD
1:0:19:1334:3EF:1:C00000:0:0:0:	ORF2N HD
1:0:19:33F8:3ED:1:C00000:0:0:0:	ORF2O HD
1:0:19:33F9:3ED:1:C00000:0:0:0:	ORF2S HD
1:0:19:33F5:3ED:1:C00000:0:0:0:	ORF2St HD
1:0:19:33FA:3ED:1:C00000:0:0:0:	ORF2T HD
1:0:19:33FB:3ED:1:C00000:0:0:0:	ORF2V HD
1:0:19:1330:3EF:1:C00000:0:0:0:	ORF2W HD
1:0:1:4EA3:CA4:3:EB0000:0:0:0:	Outdoor
1:0:1:75F9:408:1:C00000:0:0:0:	PARAMOUNT
1:0:19:19CE:444:1:C00000:0:0:0:	PARAMOUNT CHANNEL
1:0:19:232C:442:1:C00000:0:0:0:	PARIS PREMIERE
1:0:1F:7DA:449:1:C00000:0:0:0:	PEARL TV 4K UHD
1:0:19:151C:455:1:C00000:0:0:0:	pearl.tv HD Shop
1:0:1:2FD:7:85:C00000:0:0:0:	pearl.tv Shop
1:0:19:26B3:43E:1:C00000:0:0:0:	PENTHOUSE
1:0:19:3727:C8E:3:EB0000:0:0:0:	Penthouse 1 HD
1:0:19:3728:C8E:3:EB0000:0:0:0:	Penthouse 1 HD CZ
1:0:19:3729:C8E:3:EB0000:0:0:0:	Penthouse 2 HD
1:0:19:372A:C8E:3:EB0000:0:0:0:	Penthouse 2 HD CZ
1:0:19:19D0:444:1:C00000:0:0:0:	PENTHOUSE BLACK
1:0:1:1414:403:1:C00000:0:0:0:	Peretz Int
1:0:1:7035:41B:1:C00000:0:0:0:	PHOENIX
1:0:19:285B:401:1:C00000:0:0:0:	PHOENIX HD
1:0:1:4E2A:C85:3:EB0000:0:0:0:	Pink 2
1:0:1:4E2B:C85:3:EB0000:0:0:0:	Pink 3 Info
1:0:1:4E4E:C85:3:EB0000:0:0:0:	Pink Action
1:0:1:4E52:C85:3:EB0000:0:0:0:	Pink Classic
1:0:1:4E51:C85:3:EB0000:0:0:0:	Pink Comedy
1:0:1:4E50:C85:3:EB0000:0:0:0:	Pink Crime & Mystery
1:0:1:4E70:C86:3:EB0000:0:0:0:	Pink Family
1:0:1:4E58:C86:3:EB0000:0:0:0:	Pink Film
1:0:1:4EB8:CA4:3:EB0000:0:0:0:	Pink Hits 1
1:0:1:4E56:C85:3:EB0000:0:0:0:	Pink Horror
1:0:1:4E46:C85:3:EB0000:0:0:0:	Pink Kids
1:0:1:4EAE:CA4:3:EB0000:0:0:0:	Pink Kuvar
1:0:1:4E4D:C85:3:EB0000:0:0:0:	Pink Movies
1:0:1:4EB7:CA4:3:EB0000:0:0:0:	Pink Music
1:0:1:4E4C:C85:3:EB0000:0:0:0:	Pink Premium
1:0:1:4E96:C86:3:EB0000:0:0:0:	Pink Reality
1:0:1:4E54:C85:3:EB0000:0:0:0:	Pink Romance
1:0:1:4E55:C85:3:EB0000:0:0:0:	Pink Sci-Fi & Fantasy
1:0:1:4E71:C86:3:EB0000:0:0:0:	Pink Serije
1:0:1:4E43:C85:3:EB0000:0:0:0:	Pink Super Kids
1:0:1:4E4F:C85:3:EB0000:0:0:0:	Pink Thriller
1:0:1:4E53:C85:3:EB0000:0:0:0:	Pink Western
1:0:1:4E57:C86:3:EB0000:0:0:0:	PINK World Cinema
1:0:19:1F49:42E:1:C00000:0:0:0:	PINK X
1:0:1:4EB9:CA4:3:EB0000:0:0:0:	Pink&Roll
1:0:19:196E:44E:1:C00000:0:0:0:	PIWI+
1:0:16:1013:451:35:C00000:0:0:0:	Planet
1:0:19:232E:442:1:C00000:0:0:0:	PLANETE+
1:0:19:26B8:43E:1:C00000:0:0:0:	PLANETE+ A&E
1:0:19:24C1:43C:1:C00000:0:0:0:	PLANETE+ CI
1:0:1:778B:424:1:C00000:0:0:0:	PLAYBOY TV
1:0:19:206E:432:1:C00000:0:0:0:	POLAR+
1:0:1:759C:422:1:C00000:0:0:0:	PORTADA
1:0:1:75C6:422:1:C00000:0:0:0:	PORTADA
1:0:16:1330:CA2:3:EB0000:0:0:0:	POWER TV
1:0:19:1F4C:CA1:3:EB0000:0:0:0:	Prima +1 HD
1:0:16:36E4:C8C:3:EB0000:0:0:0:	Prima Comedy Central
1:0:19:3396:C89:3:EB0000:0:0:0:	Prima COOL HD
1:0:19:3392:C89:3:EB0000:0:0:0:	Prima HD
1:0:16:339C:C89:3:EB0000:0:0:0:	Prima KRIMI
1:0:16:36EF:C8C:3:EB0000:0:0:0:	Prima Love
1:0:19:36E5:C8C:3:EB0000:0:0:0:	Prima MAX HD
1:0:19:1F49:CA1:3:EB0000:0:0:0:	Prima PLUS HD
1:0:19:36E8:C8C:3:EB0000:0:0:0:	Prima ZOOM HD
1:0:1:1DB2:145C:5:EB0000:0:0:0:	PRO 2
1:0:1:1DB4:145C:5:EB0000:0:0:0:	PRO CINEMA
1:0:1:1DB7:145C:5:EB0000:0:0:0:	PRO GOLD
1:0:1:1DB1:145C:5:EB0000:0:0:0:	PRO TV
1:0:1:1DB5:145C:5:EB0000:0:0:0:	PRO X
1:0:1:4461:453:1:C00000:0:0:0:	Pro7 MAXX
1:0:1:14BF:407:1:C00000:0:0:0:	Pro7 MAXX Austria
1:0:19:EF78:3F9:1:C00000:0:0:0:	Pro7 MAXX HD
1:0:19:EF8C:3F9:1:C00000:0:0:0:	Pro7 MAXX HD Austria
1:0:1:445D:453:1:C00000:0:0:0:	ProSieben
1:0:1:4E22:43A:1:C00000:0:0:0:	ProSieben Austria
1:0:19:EF75:3F9:1:C00000:0:0:0:	ProSieben HD
1:0:19:14B5:407:1:C00000:0:0:0:	ProSieben HD Austria
1:0:1:4E21:43A:1:C00000:0:0:0:	ProSieben Schweiz
1:0:1:4E25:C85:3:EB0000:0:0:0:	Prva
1:0:1:4E74:C86:3:EB0000:0:0:0:	Prva Files
1:0:1:4E75:C86:3:EB0000:0:0:0:	Prva Kick
1:0:1:4E73:C86:3:EB0000:0:0:0:	Prva Life
1:0:1:4E2E:C85:3:EB0000:0:0:0:	Prva MAX
1:0:1:4E76:C86:3:EB0000:0:0:0:	Prva World
1:0:1:1DB3:145C:5:EB0000:0:0:0:	PTI Test
1:0:1:4E27:43A:1:C00000:0:0:0:	PULS 4 Austria
1:0:19:14B7:407:1:C00000:0:0:0:	PULS 4 HD Austria
1:0:19:1B90:C88:3:EB0000:0:0:0:	Q2 HD
1:0:1:702:5:85:C00000:0:0:0:	QVC
1:0:1:2F44:454:1:C00000:0:0:0:	QVC Deutschland
1:0:19:10EA:418:1:C00000:0:0:0:	QVC France HD
1:0:19:526F:41D:1:C00000:0:0:0:	QVC HD
1:0:1:40:5:85:C00000:0:0:0:	QVC Style
1:0:19:2779:409:1:C00000:0:0:0:	QVC Style HD
1:0:1F:1086:3EE:1:C00000:0:0:0:	QVC UHD
1:0:1:D42:454:1:C00000:0:0:0:	QVC2
1:0:19:1580:41F:1:C00000:0:0:0:	QVC2 HD
1:0:1:7601:408:1:C00000:0:0:0:	R. MADRID TV
1:0:19:3400:3ED:1:C00000:0:0:0:	R9 Oesterreich HD
1:0:1:6EE1:4B1:1:C00000:0:0:0:	Radio Bremen TV
1:0:1:7596:422:1:C00000:0:0:0:	RADIOS
1:0:1:1078:3EE:1:C00000:0:0:0:	RAI News 24
1:0:1:6E2E:431:1:C00000:0:0:0:	rbb Berlin
1:0:19:286F:425:1:C00000:0:0:0:	rbb Berlin HD
1:0:1:6E2D:431:1:C00000:0:0:0:	rbb Brandenburg
1:0:19:286E:425:1:C00000:0:0:0:	rbb Brandenburg HD
1:0:16:1B80:C88:3:EB0000:0:0:0:	Reality Kings
1:0:16:1B81:C88:3:EB0000:0:0:0:	Reality Kings CZ
1:0:16:5248:C99:3:EB0000:0:0:0:	REBEL
1:0:16:316:C94:3:EB0000:0:0:0:	REBEL 2
1:0:16:2F:21:85:C00000:0:0:0:	REGIO TV
1:0:16:312:C94:3:EB0000:0:0:0:	regionalnitelevize.cz
1:0:16:5249:C99:3:EB0000:0:0:0:	RELAX
1:0:1:1416:403:1:C00000:0:0:0:	REN Int
1:0:16:17ED:C82:3:EB0000:0:0:0:	Retro Music TV
1:0:19:2202:44C:1:C00000:0:0:0:	RFM TV
1:0:19:16AA:3FF:1:C00000:0:0:0:	rfo HD Fernsehen Oberbayern
1:0:1:3146:459:1:C00000:0:0:0:	rhein main tv
1:0:1:32DB:45D:1:C00000:0:0:0:	RiC
1:0:16:339A:C89:3:EB0000:0:0:0:	RiK
1:0:16:11DB:406:1:C00000:0:0:0:	Rishtey Europe
1:0:1F:1772:423:1:C00000:0:0:0:	Rishtey Europe
1:0:1:275F:402:1:C00000:0:0:0:	RMC Decouverte HD
1:0:1:2761:402:1:C00000:0:0:0:	RMC Decouverte HD
1:0:19:22D2:434:1:C00000:0:0:0:	RMC SPORT 1
1:0:1F:219F:448:1:C00000:0:0:0:	RMC SPORT 1
1:0:19:19C9:444:1:C00000:0:0:0:	RMC SPORT 2
1:0:19:21FE:44C:1:C00000:0:0:0:	RMC SPORT 3
1:0:19:1F47:42E:1:C00000:0:0:0:	RMC SPORT 4
1:0:19:19CB:444:1:C00000:0:0:0:	RMC SPORT NEWS
1:0:19:2075:432:1:C00000:0:0:0:	RMC STORY
1:0:16:206:2:85:C00000:0:0:0:	Romance TV
1:0:1:4EC8:CA4:3:EB0000:0:0:0:	RT
1:0:1:4EA2:CA4:3:EB0000:0:0:0:	RT Documentary
1:0:1:1B65:3FC:1:C00000:0:0:0:	RT Esp
1:0:1:18EE:3F4:1:C00000:0:0:0:	RT Esp HD
1:0:1:18F8:3F4:1:C00000:0:0:0:	RT Esp HD
1:0:1:18EF:3F4:1:C00000:0:0:0:	RT France HD
1:0:1:18ED:3F4:1:C00000:0:0:0:	RT HD
1:0:1:3070:3F5:1:C00000:0:0:0:	RTL 2 CH
1:0:1:7080:443:1:C00000:0:0:0:	RTL Austria
1:0:1:2EE6:441:1:C00000:0:0:0:	RTL Bayern
1:0:1:7099:443:1:C00000:0:0:0:	RTL CH
1:0:1:2EE5:441:1:C00000:0:0:0:	RTL HB NDS
1:0:19:EF10:421:1:C00000:0:0:0:	RTL HD
1:0:19:2E87:411:1:C00000:0:0:0:	RTL HD Austria
1:0:1:2EE9:441:1:C00000:0:0:0:	RTL HH SH
1:0:19:2EA5:411:1:C00000:0:0:0:	RTL II HD Austria
1:0:16:FE2:451:35:C00000:0:0:0:	RTL Lounge
1:0:1:2EE4:441:1:C00000:0:0:0:	RTL Regional NRW
1:0:1:1478:C98:3:EB0000:0:0:0:	RTL Tele Letzebuerg 23.5
1:0:1:2EE3:441:1:C00000:0:0:0:	RTL Television
1:0:1F:307A:3F5:1:C00000:0:0:0:	RTL UHD
1:0:16:1B92:C88:3:EB0000:0:0:0:	RTL Z
1:0:1:2EF4:441:1:C00000:0:0:0:	RTL2
1:0:1:708A:443:1:C00000:0:0:0:	RTL2 Austria
1:0:19:1B6C:C88:3:EB0000:0:0:0:	RTL4 HD
1:0:19:1B6F:C88:3:EB0000:0:0:0:	RTL5 HD
1:0:19:1B73:C88:3:EB0000:0:0:0:	RTL7 HD
1:0:19:1B7C:C88:3:EB0000:0:0:0:	RTL8 HD
1:0:19:428B:446:1:C00000:0:0:0:	RTL9
1:0:19:EF15:421:1:C00000:0:0:0:	RTLII HD
1:0:1:2F30:441:1:C00000:0:0:0:	RTLplus
1:0:16:33AD:3EB:1:C00000:0:0:0:	RTLplus Austria
1:0:1:4E85:C86:3:EB0000:0:0:0:	RTRS
1:0:1:4E21:C8B:3:EB0000:0:0:0:	RTS 1 HD
1:0:1:4E22:C8B:3:EB0000:0:0:0:	RTS 2 HD
1:0:1:4E82:C8B:3:EB0000:0:0:0:	RTS 3
1:0:1:4E7B:C8B:3:EB0000:0:0:0:	RTS Drama
1:0:1:4E7C:C8B:3:EB0000:0:0:0:	RTS Kolo
1:0:1:4E7E:C8B:3:EB0000:0:0:0:	RTS Muzika
1:0:1:4E7F:C8B:3:EB0000:0:0:0:	RTS Poletarac
1:0:1:4E83:C8B:3:EB0000:0:0:0:	RTS Svet HD
1:0:1:4E7D:C8B:3:EB0000:0:0:0:	RTS Trezor
1:0:1:4E7A:C8B:3:EB0000:0:0:0:	RTS Zivot
1:0:1:4E80:C86:3:EB0000:0:0:0:	RTV 1
1:0:1:4E81:C86:3:EB0000:0:0:0:	RTV 2
1:0:1:1AF8:3FE:1:C00000:0:0:0:	Russia Today
1:0:1:1406:403:1:C00000:0:0:0:	Russkij Perwyj R1
1:0:1:445C:453:1:C00000:0:0:0:	SAT.1
1:0:1:4E25:43A:1:C00000:0:0:0:	SAT.1 A
1:0:1:4463:453:1:C00000:0:0:0:	SAT.1 Bayern
1:0:1:4E26:43A:1:C00000:0:0:0:	SAT.1 CH
1:0:16:14C1:407:1:C00000:0:0:0:	SAT.1 emotions
1:0:1:4460:453:1:C00000:0:0:0:	SAT.1 Gold
1:0:19:30D4:413:1:C00000:0:0:0:	SAT.1 Gold HD
1:0:19:30E8:413:1:C00000:0:0:0:	SAT.1 Gold HD Austria
1:0:1:14BE:407:1:C00000:0:0:0:	SAT.1 Gold Österreich
1:0:19:EF74:3F9:1:C00000:0:0:0:	SAT.1 HD
1:0:19:14B4:407:1:C00000:0:0:0:	SAT.1 HD Austria
1:0:1:4E28:43A:1:C00000:0:0:0:	SAT.1 HH/SH
1:0:1:4464:453:1:C00000:0:0:0:	SAT.1 NRW
1:0:1:4E29:43A:1:C00000:0:0:0:	SAT.1 NS/Bremen
1:0:1:4E2A:43A:1:C00000:0:0:0:	SAT.1 RhlPf/Hessen
1:0:19:17CA:C82:3:EB0000:0:0:0:	SBS6 HD
1:0:16:51D1:C96:3:EB0000:0:0:0:	SBS9
1:0:19:33A9:3EB:1:C00000:0:0:0:	Schau TV HD
1:0:16:3401:3ED:1:C00000:0:0:0:	SCHWEIZ 5
1:0:1:4E5E:C85:3:EB0000:0:0:0:	Sci Fi
1:0:19:427F:446:1:C00000:0:0:0:	Science et Vie
1:0:19:19D2:444:1:C00000:0:0:0:	SEASONS
1:0:16:36F1:C8C:3:EB0000:0:0:0:	Senzi
1:0:19:1969:44E:1:C00000:0:0:0:	SERIE CLUB
1:0:1:33B0:3EB:1:C00000:0:0:0:	Service 13232
1:0:1:33B1:3EB:1:C00000:0:0:0:	Service 13233
1:0:1:3336:45B:1:C00000:0:0:0:	ServusTV Deutschland
1:0:19:1332:3EF:1:C00000:0:0:0:	ServusTV HD Deutschland
1:0:19:1331:3EF:1:C00000:0:0:0:	ServusTV HD Oesterreich
1:0:1:3337:45B:1:C00000:0:0:0:	ServusTV Oesterreich
1:0:1:125C:3F7:1:C00000:0:0:0:	SES 01
1:0:1:125D:3F7:1:C00000:0:0:0:	SES 02
1:0:1:125F:3F7:1:C00000:0:0:0:	SES 04
1:0:1:1261:3F7:1:C00000:0:0:0:	SES 06
1:0:1:1262:3F7:1:C00000:0:0:0:	SES 07
1:0:1:1263:3F7:1:C00000:0:0:0:	SES 08
1:0:1:1264:3F7:1:C00000:0:0:0:	SES 09
1:0:1:1265:3F7:1:C00000:0:0:0:	SES 10
1:0:16:5277:41D:1:C00000:0:0:0:	SES 75
1:0:19:17DE:C91:3:EB0000:0:0:0:	SES Demo HD
1:0:1F:1513:C84:3:EB0000:0:0:0:	SES UHD Demo
1:0:1F:1:40B:1:C00000:0:0:0:	SES UHD Demo Channel
1:0:16:11E5:406:1:C00000:0:0:0:	SET Asia
1:0:1:3152:459:1:C00000:0:0:0:	SEX-Kontakte
1:0:19:335B:C93:3:EB0000:0:0:0:	Seznam.cz HD
1:0:1:308:5:85:C00000:0:0:0:	SIXX
1:0:1:3332:45B:1:C00000:0:0:0:	sixx Austria
1:0:19:EF77:3F9:1:C00000:0:0:0:	SIXX HD
1:0:19:EF8B:3F9:1:C00000:0:0:0:	sixx HD Austria
1:0:19:93:2:85:C00000:0:0:0:	Sky 1 HD
1:0:19:91:10:85:C00000:0:0:0:	Sky Arts HD
1:0:19:6E:D:85:C00000:0:0:0:	Sky Atlantic HD
1:0:16:A:4:85:C00000:0:0:0:	Sky Cinema
1:0:16:B:6:85:C00000:0:0:0:	Sky Cinema +1
1:0:19:86:B:85:C00000:0:0:0:	Sky Cinema +1 HD
1:0:16:2B:6:85:C00000:0:0:0:	Sky Cinema +24
1:0:19:87:B:85:C00000:0:0:0:	Sky Cinema +24 HD
1:0:16:9:3:85:C00000:0:0:0:	Sky Cinema Action
1:0:19:74:9:85:C00000:0:0:0:	Sky Cinema Action HD
1:0:16:29:2:85:C00000:0:0:0:	Sky Cinema Best Of 2018
1:0:19:6B:C:85:C00000:0:0:0:	Sky Cinema Best Of 2018 HD
1:0:16:8:3:85:C00000:0:0:0:	Sky Cinema Comedy
1:0:16:14:4:85:C00000:0:0:0:	Sky Cinema Emotion
1:0:16:197:4:85:C00000:0:0:0:	Sky Cinema Family
1:0:19:8B:2:85:C00000:0:0:0:	Sky Cinema Family HD
1:0:19:83:6:85:C00000:0:0:0:	Sky Cinema HD
1:0:16:204:4:85:C00000:0:0:0:	Sky Cinema Nostalgie
1:0:16:17:4:85:C00000:0:0:0:	Sky Krimi
1:0:1:1C7A:457:1:C00000:0:0:0:	Sky News Intl
1:0:16:12:4:85:C00000:0:0:0:	Sky Select
1:0:16:FB:3:85:C00000:0:0:0:	Sky Select 1
1:0:16:105:3:85:C00000:0:0:0:	Sky Select 2
1:0:16:10F:2:85:C00000:0:0:0:	Sky Select 3
1:0:16:119:2:85:C00000:0:0:0:	Sky Select 4
1:0:16:123:3:85:C00000:0:0:0:	Sky Select 5
1:0:16:12D:3:85:C00000:0:0:0:	Sky Select 6
1:0:16:137:3:85:C00000:0:0:0:	Sky Select 7
1:0:16:141:3:85:C00000:0:0:0:	Sky Select 8
1:0:16:14B:2:85:C00000:0:0:0:	Sky Select 9
1:0:16:FE:3:85:C00000:0:0:0:	Sky Select Event A
1:0:16:14E:2:85:C00000:0:0:0:	Sky Select Event B
1:0:16:DD:4:85:C00000:0:0:0:	Sky Sport 1
1:0:19:81:6:85:C00000:0:0:0:	Sky Sport 1 HD
1:0:D3:14D:2:85:C00000:0:0:0:	Sky Sport 10
1:0:19:152:10:85:C00000:0:0:0:	Sky Sport 10 HD
1:0:D3:FD:3:85:C00000:0:0:0:	Sky Sport 11
1:0:19:102:B:85:C00000:0:0:0:	Sky Sport 11 HD
1:0:16:DE:2:85:C00000:0:0:0:	Sky Sport 2
1:0:19:72:D:85:C00000:0:0:0:	Sky Sport 2 HD
1:0:D3:107:3:85:C00000:0:0:0:	Sky Sport 3
1:0:19:10C:6:85:C00000:0:0:0:	Sky Sport 3 HD
1:0:D3:111:2:85:C00000:0:0:0:	Sky Sport 4
1:0:19:116:D:85:C00000:0:0:0:	Sky Sport 4 HD
1:0:D3:11B:2:85:C00000:0:0:0:	Sky Sport 5
1:0:19:120:C:85:C00000:0:0:0:	Sky Sport 5 HD
1:0:D3:125:3:85:C00000:0:0:0:	Sky Sport 6
1:0:19:12A:9:85:C00000:0:0:0:	Sky Sport 6 HD
1:0:D3:12F:3:85:C00000:0:0:0:	Sky Sport 7
1:0:19:134:4:85:C00000:0:0:0:	Sky Sport 7 HD
1:0:D3:139:3:85:C00000:0:0:0:	Sky Sport 8
1:0:19:13E:2:85:C00000:0:0:0:	Sky Sport 8 HD
1:0:D3:143:3:85:C00000:0:0:0:	Sky Sport 9
1:0:19:148:6:85:C00000:0:0:0:	Sky Sport 9 HD
1:0:16:1E:2:85:C00000:0:0:0:	Sky Sport Austria
1:0:19:8F:9:85:C00000:0:0:0:	Sky Sport Austria HD
1:0:16:DF:4:85:C00000:0:0:0:	Sky Sport Bundesliga 1
1:0:19:69:C:85:C00000:0:0:0:	Sky Sport Bundesliga 1 HD
1:0:D3:FC:3:85:C00000:0:0:0:	Sky Sport Bundesliga 10
1:0:19:101:B:85:C00000:0:0:0:	Sky Sport Bundesliga 10 HD
